name,domain,year founded,industry,size range,locality,country,linkedin url,current employee estimate,total employee estimate
pt atlas adjusting indonesia,atlasadjusting.net,2016.0,insurance,11 - 50,"cilandak, jakarta, indonesia",indonesia,linkedin.com/company/pt-atlas-adjusting-indonesia,4,4
eproc indonesia,eproc.id,2014.0,information services,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/eproc-id,4,7
teammates sports indonesia,team-mates.co,2016.0,sports,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/teammates-sports-indonesia,4,6
"parker metal treatment indonesia, pt",,,automotive,11 - 50,"bekasi, west java, indonesia",indonesia,linkedin.com/company/parker-metal-treatment-indonesia-pt,4,8
politeknik praktisi bandung,praktisi.ac.id,2002.0,education management,11 - 50,"bandung, jawa barat, indonesia",indonesia,linkedin.com/company/politeknik-praktisi,4,4
"bumi agung perkasa indah, pt",,,electrical/electronic manufacturing,11 - 50,"jakarta, jakarta, indonesia",indonesia,linkedin.com/company/bumi-agung-perkasa-indah-pt,4,5
klereng creative,klereng.com,2002.0,photography,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/klereng-creative,4,7
tatamatra architecture,tatamatra.com,2013.0,architecture & planning,11 - 50,"depok, jawa barat, indonesia",indonesia,linkedin.com/company/tatamatra,4,4
pusat pengembangan hukum dan bisnis indonesia,pphbi.com,2006.0,education management,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pusat-pengembangan-hukum-dan-bisnis-indonesia,4,5
tedxubud,tedxubud.com,2011.0,non-profit organization management,11 - 50,"ubud, bali, indonesia",indonesia,linkedin.com/company/tedxubud,4,12
indonesia defence services,indonesiadefenceservices.com,,aviation & aerospace,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/indonesiadefenceservices,4,4
pt gong samudra internasional,gongsamudra.co.id,2014.0,maritime,11 - 50,"batam, riau islands, indonesia",indonesia,linkedin.com/company/pt-hitech-marine-inspection,4,4
nusantara digital,nusantaradigital.com,2010.0,internet,11 - 50,"bekasi, jawa barat, indonesia",indonesia,linkedin.com/company/nusantara-digital,4,5
pt. niji games studio,nijigames.com,2015.0,computer games,11 - 50,"jakarta, jakarta, indonesia",indonesia,linkedin.com/company/pt--niji-games-studio,4,6
content collision,copycollision.com,2015.0,writing and editing,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/copy-collision,4,9
prosperita-eset indonesia,eset.co.id,2008.0,computer & network security,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt-prosperita-mitra-indonesia,4,4
pt. putra surya internusa,putrasuryainternusa.com,2012.0,import and export,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt.-putra-surya-internusa,4,5
intudo ventures,intudovc.com,,venture capital & private equity,11 - 50,"jakarta, jakarta, indonesia",indonesia,linkedin.com/company/intudoventures,4,4
folarium technomedia,folarium.co.id,2014.0,information technology and services,11 - 50,"sleman, yogyakarta, indonesia",indonesia,linkedin.com/company/folarium-technomedia,4,7
paseban.com,paseban.com,2011.0,information technology and services,11 - 50,"bandung, west java, indonesia",indonesia,linkedin.com/company/paseban-com,4,19
wapa di ume resort & spa,wapadiume.com,1995.0,hospitality,11 - 50,"gianyar, bali, indonesia",indonesia,linkedin.com/company/wapa-di-ume-resort-&-spa,4,5
"wilmar bioenergi indonesia, pt",,,oil & energy,11 - 50,"medan, north sumatra, indonesia",indonesia,linkedin.com/company/wilmar-bioenergi-indonesia-pt,4,4
roshan learning center,roshanlearning.org,2014.0,non-profit organization management,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/roshan-learning,4,5
ohdio,ohd.io,2011.0,music,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/ohdio,4,8
pt. corsa karya mandiri,corsakarya.com,1994.0,real estate,11 - 50,"manado, north sulawesi, indonesia",indonesia,linkedin.com/company/pt-corsa-karya-mandiri,4,5
house of tax - pt sinergi cipta karunia,houseoftax.co.id,2013.0,accounting,11 - 50,"kota tangerang selatan, banten, indonesia",indonesia,linkedin.com/company/house-of-tax-pt-sinergi-cipta-karunia-,4,4
"rolimex kimia nusamas, pt",,,chemicals,11 - 50,"jakarta, jakarta, indonesia",indonesia,linkedin.com/company/rolimex-kimia-nusamas-pt,4,12
bank pembangunan daerah sulawesi utara pt,banksulut.co.id,,banking,11 - 50,"manado, north sulawesi, indonesia",indonesia,linkedin.com/company/bank-pembangunan-daerah-sulawesi-utara-pt,4,9
1011 digital agency,1011.id,2016.0,internet,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/1011-digital-agency,4,7
bjp guard,bjpguard.com,2010.0,security and investigations,11 - 50,"batam, kepulauan riau, indonesia",indonesia,linkedin.com/company/bjp-guard,4,4
skynosoft portal prime,skynosoft.com,2010.0,information technology and services,11 - 50,"surakarta, jawa tengah, indonesia",indonesia,linkedin.com/company/skynosoft-portal-prime,4,4
"bastaman enrico, attorney-at-law",bastamanenrico.com,2009.0,legal services,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/bastaman-enrico-attorney-at-law,4,8
pt. digital niaga indonesia,babypapaya.id,2017.0,internet,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/babypapaya.id,4,5
trinet prima solusi,trinetprimasolusi.net,2002.0,information technology and services,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/trinet-prima-solusi,4,18
pt. ivaro ventura,,,financial services,11 - 50,"jakarta, jakarta, indonesia",indonesia,linkedin.com/company/ivaroventura,4,5
pt. white horse ceramic indonesia,whitehorsetiles.com,,oil & energy,11 - 50,"slipi, jakarta raya, indonesia",indonesia,linkedin.com/company/pt-white-horse-ceramic-indonesia,4,7
seminyak village shopping mall,,2015.0,commercial real estate,11 - 50,"seminyak, bali, indonesia",indonesia,linkedin.com/company/seminyak-village,4,6
bbm mining development group,bbmmining.com,2007.0,venture capital & private equity,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/bbm-mining-development-group,4,5
mipcon,mipcon.co.id,2017.0,mechanical or industrial engineering,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt-mipcon-prima-industri,4,4
pt teknokraftindo asia,teknokraft.com,1995.0,business supplies and equipment,11 - 50,"jakarta, jakarta, indonesia",indonesia,linkedin.com/company/teknokraftindo-asia,4,8
visious studio design,visiousstudio.com,2011.0,design,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/visious-studio-design,4,33
pt. jc utama tehnik indonesia,jcprimo.com,,chemicals,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt.-jc-utama-tehnik-indonesia,4,8
"masterindo jaya abadi, pt",masterindo.com,,textiles,11 - 50,"bandung, west java, indonesia",indonesia,linkedin.com/company/masterindo-jaya-abadi-pt,4,4
talent search recruitment - indonesia,jobs-talentsearch.com,2014.0,staffing and recruiting,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt-talent-search-hr-consultant-indonesia,4,10
pt tri-dental implants,,2014.0,medical devices,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt-tri-dental-implants,4,5
woi,woipodcast-tv.co.id,2015.0,marketing and advertising,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/woi-citra-media,4,7
pt. duta buana mandiri,dutabuanamandiri.com,2012.0,mining & metals,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt-duta-buana-mandiri,4,4
dheket,dheket.com,2015.0,information technology and services,11 - 50,"tangerang, jawa barat, indonesia",indonesia,linkedin.com/company/dheket,4,9
"pt. putra tidar perkasa - jasa pengamanan, pelatihan, security equipment & bodyguard service",putratidarperkasa.com,2007.0,security and investigations,11 - 50,"batam, kepulauan riau, indonesia",indonesia,linkedin.com/company/pt.-putra-tidar-perkasa---jasa-pengamanan-pelatihan-security-equipment-&-bodyguard-service,4,4
wahana sumber trada tangerang pt,,,automotive,11 - 50,"tangerang, banten, indonesia",indonesia,linkedin.com/company/wahana-sumber-trada-tangerang-pt,4,6
noompang,noompang.com,2017.0,information technology and services,11 - 50,"bandung, west java, indonesia",indonesia,linkedin.com/company/noompang,4,4
pentomic division,pentomicdivision.com,2013.0,information technology and services,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pentomic-division,4,14
parijz van java tv - bandung,pjtv.co.id,2005.0,broadcast media,11 - 50,"bandung, west java, indonesia",indonesia,linkedin.com/company/parijz-van-java-tv---bandung,4,18
"jusindo sumber prakarsa, pt",,,financial services,11 - 50,"bandung, west java, indonesia",indonesia,linkedin.com/company/jusindo-sumber-prakarsa-pt,4,6
pistarlabs,pistarlabs.com,2011.0,computer software,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pistarlabs,4,15
monsterar,monsterar.net,2012.0,information technology and services,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/monster-grup,4,4
bq entertainment,bq.co.id,2010.0,entertainment,11 - 50,"yogyakarta, yogyakarta, indonesia",indonesia,linkedin.com/company/bq-entertainment,4,5
pt ivatama teknologi,ivteknologi.com,2012.0,information technology and services,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt-ivatama-teknologi,4,8
pt. eka cipta mandiri,ecm-cargo.com,2001.0,package/freight delivery,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt-eka-cipta-mandiri,4,4
pt. kosaido hr indonesia,kosaido.co.id,2015.0,human resources,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt--kosaido-hr-indonesia,4,14
institute for clean and renewable energy (i care) indonesia,icare-indonesia.org,2015.0,renewables & environment,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/institute-for-clean-and-renewable-energy-i-care-indonesia,4,4
bogorcctv,bogorcctv.com,2012.0,information technology and services,11 - 50,"bogor, jawa barat, indonesia",indonesia,linkedin.com/company/bogorcctv,4,5
pt okular kreasi artaguna,okular.co.id,2013.0,design,11 - 50,"selatan, east java, indonesia",indonesia,linkedin.com/company/pt-okular-kreasi-artaguna,4,14
pt global perkasa solusindo (glo-solution),glo-solution.com,2012.0,marketing and advertising,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt-global-perkasa-solusindo,4,6
"nusati sinergi perdana, pt.",nusati.co.id,1998.0,telecommunications,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/nusati-sinergi-perdana-pt-,4,7
pt mitra andalan sejati solusindo,masssolusindo.com,2010.0,information technology and services,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt-mitra-andalan-sejati-solusindo,4,5
pt mahika tirta,mahikatirta.com,2013.0,real estate,11 - 50,"bogor, jawa barat, indonesia",indonesia,linkedin.com/company/mahika-tirta,4,6
pt. sistemindo teknotama mandiri,sistemindo.com,1987.0,information technology and services,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt-sistemindo-teknotama-mandiri,4,8
grand palace hotel sanur - bali,grandpalacebali.com,2017.0,hospitality,11 - 50,"denpasar, bali, indonesia",indonesia,linkedin.com/company/grand-palace-hotel-sanur-bali,4,5
"benua hamparan luas, pt",,,packaging and containers,11 - 50,"jakarta, jakarta, indonesia",indonesia,linkedin.com/company/benua-hamparan-luas-pt,4,10
"tranceformasi indonesia, pt",tranceformasiindonesia.com,1998.0,human resources,11 - 50,"surabaya, jawa timur, indonesia",indonesia,linkedin.com/company/pt-tranceformasi-indonesia,4,4
fitzroy group,fitzroyjakarta.com,2013.0,hospitality,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt--fitzroy-metropol-indonesia,4,6
teleakses solusindo,tel-access.biz,1993.0,information technology and services,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/teleakses-solusindo,4,21
software architect indonesia community,sarccom.org,2016.0,information technology and services,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/sarccom,4,4
"monysaga prima, pt",,,consumer goods,11 - 50,"jakarta, jakarta, indonesia",indonesia,linkedin.com/company/monysaga-prima-pt,4,8
pt. logiq aset solusindo,logiq.co.id,,information technology and services,11 - 50,"bandung, jawa barat, indonesia",indonesia,linkedin.com/company/pt.-logiq-aset-solusindo,4,5
mediate indonesia (mnc group),mediate.co.id,2001.0,marketing and advertising,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/mediate-indonesia,4,8
hec recruitment asia,hospitalityexecutivecareer.com,,human resources,11 - 50,"jakarta, jakarta, indonesia",indonesia,linkedin.com/company/hec-recruitment-asia,4,4
magroindustry,magroindustry.co.id,2011.0,ranching,11 - 50,"cipanas, west java, indonesia",indonesia,linkedin.com/company/magroindustry,4,5
vie for living,vieforliving.com,2011.0,furniture,11 - 50,"jakarta, jakarta, indonesia",indonesia,linkedin.com/company/vie-for-living,4,8
indonesia communications (id comm),idcomm.id,2014.0,public relations and communications,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/indonesia-communications-id-comm-,4,5
tnp group,tnpgroup.co,2012.0,retail,11 - 50,"jakarta, jakarta, indonesia",indonesia,linkedin.com/company/tnpgroup,4,8
infosumbar,infosumbar.net,2010.0,media production,11 - 50,"padang, west sumatra, indonesia",indonesia,linkedin.com/company/infosumbar,4,5
pt. graha lifestyle,grahalifestyle.com,,apparel & fashion,11 - 50,"jakarta, jakarta, indonesia",indonesia,linkedin.com/company/pt-graha-lifestyle,4,20
pt. catur putraharmonis,catur-putraharmonis.com,1972.0,automotive,11 - 50,"makassar, south sulawesi, indonesia",indonesia,linkedin.com/company/pt.-catur-putraharmonis,4,9
italic solution,italic-solution.com,2009.0,information technology and services,11 - 50,"barat, west java, indonesia",indonesia,linkedin.com/company/italic-solution,4,5
pt rekruta amarta talenta (rekruta.com),rekruta.com,2015.0,information technology and services,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/rekruta,4,16
sky pictures indonesia,skypictures.co.id,2015.0,media production,11 - 50,"bekasi, jawa barat, indonesia",indonesia,linkedin.com/company/sky-pictures-indonesia,4,4
pt indoritel makmur internasional tbk,indoritel.co.id,,retail,11 - 50,"jakarta, jakarta, indonesia",indonesia,linkedin.com/company/pt-indoritel-makmur-internasional-tbk,4,18
gaido travel & tours,gaidotravel.com,,"leisure, travel & tourism",11 - 50,"gambir, jakarta, indonesia",indonesia,linkedin.com/company/gaido-travel-&-tours,4,4
pt. bina kreatif swakarsa,bks.co.id,1991.0,construction,11 - 50,"batam, kepulauan riau, indonesia",indonesia,linkedin.com/company/bks-co-id,4,5
pt. malindo utama semesta,ringroadcitywalks.com,2015.0,retail,11 - 50,"medan, sumatera utara, indonesia",indonesia,linkedin.com/company/ring-road-city-walks,4,4
pt sarana pembangunan riau-langgak,sprlanggak.co.id,2010.0,oil & energy,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt-sarana-pembangunan-riau-langgak,4,6
growup idea,growup.id,2013.0,think tanks,11 - 50,"bandung, east java, indonesia",indonesia,linkedin.com/company/growupidea,4,6
goodfellas restaurant,goodfellasresto.com,2015.0,restaurants,11 - 50,"semarang, central java, indonesia",indonesia,linkedin.com/company/goodfellas-restaurant,4,11
hcml (husky-cnooc madura limited),hcml.co.id,2013.0,oil & energy,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/hcml-husky-cnooc-madura-limited,4,7
"irianto, andreas & partners",iapartnerslawyer.com,2010.0,legal services,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/irianto-andreas-&-partners,4,9
"gs electech indonesia, pt",gs-electech.co.jp,,automotive,11 - 50,"bekasi, west java, indonesia",indonesia,linkedin.com/company/gs-electech-indonesia-pt,4,6
pt.international distribution logistics,,,import and export,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt-international-distribution-logistics,4,5
pt arratrra sejahtera,arratrra.com,2016.0,information technology and services,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt-arratrra-sejahtera,4,4
pt. buana media integrasi,bmt.co.id,2003.0,information technology and services,11 - 50,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt.-buana-media-integrasi,4,17
