name,domain,year founded,industry,size range,locality,country,linkedin url,current employee estimate,total employee estimate
gyproc malaysia,gyproc.my,2006.0,building materials,1 - 10,"port klang, selangor, malaysia",malaysia,linkedin.com/company/gyproc-malaysia,1,2
book reach,bookreach.org,2013.0,non-profit organization management,1 - 10,"kota kinabalu, sabah, malaysia",malaysia,linkedin.com/company/bookreach,1,1
fnd studios,fndstudios.my,2017.0,design,1 - 10,"shah alam, selangor, malaysia",malaysia,linkedin.com/company/fnd-studios,1,1
cfsolutions,cfsolutions.com.my,,management consulting,1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/cfsolutions-sdn-bhd,1,1
fomo media.io,fomomedia.io,2018.0,marketing and advertising,1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/fomo-media-io,1,1
attalents consultancy,attalents.com,2017.0,human resources,1 - 10,"klang, selangor, malaysia",malaysia,linkedin.com/company/attalents-consultancy,1,1
kush incorporated,kushincorporated.com,2015.0,alternative medicine,1 - 10,"petaling jaya, selangor, malaysia",malaysia,linkedin.com/company/kush-incorporated,1,1
mediate2resolveonline,mediate2resolveonline.com,2016.0,alternative dispute resolution,1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/mediate2resolveonline,1,1
technotest engineering,technotest.com.my,,oil & energy,1 - 10,"dungun, terengganu, malaysia",malaysia,linkedin.com/company/technotest-engineering,1,9
samuel partners,samuelpartners.com,,human resources,1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/samuel-partners,1,1
wk gahn berhad,wkgahn.com,2009.0,investment management,1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/wk-gahn-berhad,1,1
luen heng f&b sdn. bhd.,,1956.0,wine and spirits,1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/lhfb,1,2
aplikasi consulting,aplikasiconsulting.com,2010.0,information technology and services,1 - 10,"petaling jaya, selangor, malaysia",malaysia,linkedin.com/company/aplikasi-consulting,1,1
techshakers,techshakers.com,2013.0,information technology and services,1 - 10,"subang jaya, selangor, malaysia",malaysia,linkedin.com/company/techshakers,1,1
hajjah aminah food industries sb,hafi.com.my,,food production,1 - 10,,malaysia,linkedin.com/company/hajjah-aminah-food-industries-sb,1,1
best luck consultancy,,2017.0,marketing and advertising,1 - 10,"shah alam, selangor, malaysia",malaysia,linkedin.com/company/best-luck-consultancy,1,1
"johor contractor - best house, shop lots ,office renovation in malaysia",johorcontractor.com,2015.0,building materials,1 - 10,"johor bahru, johor, malaysia",malaysia,linkedin.com/company/johor-contractor,1,2
sri manjung specialist centre sdn bhd,,,hospital & health care,1 - 10,"sitiawan, perak, malaysia",malaysia,linkedin.com/company/sri-manjung-specialist-centre-sdn-bhd,1,2
atifa marine sdn bhd,,2009.0,oil & energy,1 - 10,"melaka, melaka, malaysia",malaysia,linkedin.com/company/atifa-marine-sdn-bhd,1,2
basic inception sdn bhd,basicinception.com,2015.0,information technology and services,1 - 10,"cyberjaya, selangor, malaysia",malaysia,linkedin.com/company/basic-inception,1,2
talent acquisition professionals (tapro),tapro.com.my,2015.0,staffing and recruiting,1 - 10,"petaling jaya, selangor, malaysia",malaysia,linkedin.com/company/talent-acquisition-professionals-tapro-,1,1
eminent readers,,2014.0,writing and editing,1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/eminent-readers,1,1
gm tan & company,,2012.0,legal services,1 - 10,"petaling jaya, selangor, malaysia",malaysia,linkedin.com/company/gmtanco,1,1
powerskill hong kong,powerskill.com.hk,1994.0,human resources,1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/powerskill-hong-kong,1,1
"mohd amin, ng & associates",,1991.0,law practice,1 - 10,"johor bahru, johor, malaysia",malaysia,linkedin.com/company/mohd-amin-ng-&-associates,1,2
etika global resources sdn. bhd.,,,dairy,1 - 10,"klang, selangor, malaysia",malaysia,linkedin.com/company/etika-global-resources-sdn-bhd-,1,1
mega trend advertising group,megatrendad.com,1995.0,marketing and advertising,1 - 10,"petaling jaya, selangor, malaysia",malaysia,linkedin.com/company/mega-trend-advertising-group,1,3
kufi art boutique,kufiartboutique.com,2014.0,retail,1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/kufi-art-boutique,1,1
distinction technology (m) sdn bhd,distech.com.my,2002.0,information technology and services,1 - 10,"kuantan, pahang, malaysia",malaysia,linkedin.com/company/distinction-technology-m-sdn-bhd,1,2
perbadanan muzium negeri pahang,wwwpahangmuseums.com,,museums and institutions,1 - 10,"pekan, pahang, malaysia",malaysia,linkedin.com/company/perbadanan-muzium-negeri-pahang,1,1
c.t.technology (pg),ct.com.my,1983.0,information technology and services,1 - 10,,malaysia,linkedin.com/company/c-t-technology-pg-,1,1
mobiweb solution limited,,2007.0,information technology and services,1 - 10,"bayan lepas, penang, malaysia",malaysia,linkedin.com/company/mobiweb-group,1,5
im360,im360.org,2011.0,marketing and advertising,1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/im360,1,2
ng beng tee sdn bhd,ngbengtee.com.my,,import and export,1 - 10,,malaysia,linkedin.com/company/ng-beng-tee-sdn-bhd,1,2
ntpm holdings bhd (ntpm),premier.com.my,,consumer electronics,1 - 10,"george town, penang, malaysia",malaysia,linkedin.com/company/ntpm-holdings-bhd-ntpm-,1,1
kanebo cosmetics malaysia sdn bhd,kanebo-my.net,2011.0,cosmetics,1 - 10,"petaling jaya, selangor, malaysia",malaysia,linkedin.com/company/kanebo-cosmetics-malaysia-sdn-bhd,1,4
bud&naq holdings sdn bhd,naquirkee.com,2007.0,retail,1 - 10,"petaling jaya, selangor, malaysia",malaysia,linkedin.com/company/bud&naq-holdings-sdn-bhd,1,7
salient engineering inc.,salienteng.com,2015.0,civil engineering,1 - 10,"pulau pinang, penang, malaysia",malaysia,linkedin.com/company/salientengineeringinc.,1,1
malayan traders capital,malayantraders.com,2012.0,investment management,1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/malayan-traders-capital,1,1
perintis jaya sykt,,,construction,1 - 10,"batu caves, selangor, malaysia",malaysia,linkedin.com/company/perintis-jaya-sykt,1,1
kam kiu aluminium products sdn bhd,kamkiu.co.uk,,mining & metals,1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/kam-kiu-aluminium-products-sdn-bhd,1,2
grid 9 hotel,grid9hotels.com,2013.0,hospitality,1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/grid9-hotel,1,3
sinn hwat heng edible oils sdn. bhd.,,,biotechnology,1 - 10,"lumut, perak, malaysia",malaysia,linkedin.com/company/sinn-hwat-heng-edible-oils-sdn-bhd-,1,1
eknoworks binamaju sdn. bhd.,eknoworks.my,2011.0,information technology and services,1 - 10,"petaling jaya, selangor, malaysia",malaysia,linkedin.com/company/eknoworks-binamaju-sdn-bhd-,1,1
ttc wealth management,,,accounting,1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/ttc-wealth-management,1,1
softrons technology solutions sdn. bhd.,softrons.com,,information technology and services,1 - 10,"klang, selangor, malaysia",malaysia,linkedin.com/company/softrons-technology-solutions-sdn-bhd-,1,1
ioi lipid enzymtec sdn bhd,,,chemicals,1 - 10,"pasir gudang, johor, malaysia",malaysia,linkedin.com/company/ioi-lipid-enzymtec-sdn-bhd,1,7
philippine tonan corporation,,,real estate,1 - 10,"petaling jaya, selangor, malaysia",malaysia,linkedin.com/company/one-property-management,1,1
shayvillestudio,shayvillestudio.com,2005.0,information technology and services,1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/shayvillestudio,1,1
haas malaysia,haasmalaysia.com,,machinery,1 - 10,"shah alam, selangor, malaysia",malaysia,linkedin.com/company/haas-factory-outlet---malaysia-a-division-of-robo-cnc-sdn-bhd,1,1
creative beings consultancy,,1996.0,management consulting,1 - 10,"petaling jaya, selangor, malaysia",malaysia,linkedin.com/company/creative-beings-consultancy,1,5
backhome kl,backhome.com.my,2009.0,hospitality,1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/backhome-kl,1,4
mz first motion enterprise,mzfirstmotion.com,1996.0,electrical/electronic manufacturing,1 - 10,"simpang ampat, pulau pinang, malaysia",malaysia,linkedin.com/company/mz-first-motion-enterprise,1,1
kitlite letrik sdn bhd,,,legal services,1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/kitlite-letrik-sdn-bhd,1,2
phh group of companies,phh.com.my,,building materials,1 - 10,"cheras, selangor, malaysia",malaysia,linkedin.com/company/phh-group-of-companies,1,1
holiday inn melaka!,,2007.0,hospitality,1 - 10,"melaka, melaka, malaysia",malaysia,linkedin.com/company/holiday-inn-melaka1,1,3
incrypts,incrypts.com,2017.0,online media,1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/incryptsnews,1,1
weldcon engineering & construction sdn bhd,,,construction,1 - 10,"johor bahru, johor, malaysia",malaysia,linkedin.com/company/weldcon-engineering-&-construction-sdn-bhd,1,1
nexus tac sdn bhd,nexustac.com,2008.0,management consulting,1 - 10,"petaling jaya, selangor, malaysia",malaysia,linkedin.com/company/nexustac,1,1
enterprise holding sdn. bhd.,csssteel.com,1997.0,mining & metals,1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/keystar-enterprise-holding-sdn-bhd-,1,1
ole ole superbowl sdn bhd,,,business supplies and equipment,1 - 10,"shah alam, selangor, malaysia",malaysia,linkedin.com/company/ole-ole-superbowl-sdn-bhd,1,1
destina1 international,,2012.0,"health, wellness and fitness",1 - 10,"puchong batu dua belas, selangor, malaysia",malaysia,linkedin.com/company/destina1-international,1,1
the beat creatives,,2016.0,marketing and advertising,1 - 10,"petaling jaya, selangor, malaysia",malaysia,linkedin.com/company/the-beat-creatives,1,1
eduspiral consultant services,eduspiral.com,2009.0,higher education,1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/eduspiral-consultant-services,1,1
s&a advanced solutions plt,advancedsolutions.tech,2016.0,information technology and services,1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/s&a-advanced-solutions,1,1
dpi industries sdn bhd,dpisb.com,,electrical/electronic manufacturing,1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/dpi-industries-sdn-bhd,1,5
burgess consulting sdn bhd,burgess-consult.com,,financial services,1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/burgessconsulting,1,1
straits asia (m) sdn bhd,straits-asia.com,2014.0,oil & energy,1 - 10,"subang jaya, selangor, malaysia",malaysia,linkedin.com/company/straits-asia-m-sdn-bhd,1,1
badminton bay,badmintonbay.com,2008.0,sporting goods,1 - 10,"puchong batu dua belas, selangor, malaysia",malaysia,linkedin.com/company/badminton-bay,1,1
ekoalam forestry,,2015.0,environmental services,1 - 10,"ipoh, perak, malaysia",malaysia,linkedin.com/company/ekoalam-forestry,1,1
mp consult sdn bhd,,2011.0,management consulting,1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/mp-consult-sdn-bhd,1,1
ukaf industries solutions,ukafit.com,2015.0,information technology and services,1 - 10,"karangan, kedah, malaysia",malaysia,linkedin.com/company/ukaf-industries-solutions,1,1
cacoethes studio,aroundtheblock.world,2016.0,entertainment,1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/cacoethes-studio,1,1
klix academy,klixacademy.com,2015.0,education management,1 - 10,"subang jaya, selangor, malaysia",malaysia,linkedin.com/company/klix-academy,1,3
nasmech technology sdn bhd,nasmech.com.my,,renewables & environment,1 - 10,"puchong batu dua belas, selangor, malaysia",malaysia,linkedin.com/company/nasmech-technology-sdn-bhd,1,11
st auto spares sdn. bhd.,stauto.com.my,,automotive,1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/st-auto-spares-sdn-bhd-,1,1
commerce.asia,commerce.asia,,information technology and services,1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/commerce-asia,1,1
koperasi tenaga nasional berhad,,,financial services,1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/koperasi-tenaga-nasional-berhad,1,1
passionate cakes,,2008.0,food & beverages,1 - 10,"shah alam, selangor, malaysia",malaysia,linkedin.com/company/passionatecakes,1,1
vedablu global sdn bhd,vedablu.com,2006.0,food & beverages,1 - 10,"petaling jaya, selangor, malaysia",malaysia,linkedin.com/company/vedablu-global-sdn-bhd,1,2
two people studio,twopeoplestudio.net,2014.0,animation,1 - 10,"puchong batu dua belas, selangor, malaysia",malaysia,linkedin.com/company/two-people-studio,1,1
hln,,,consumer goods,1 - 10,"johor bahru, johor, malaysia",malaysia,linkedin.com/company/hln-technologies-sdn-bhd,1,1
calsonic kansei malaysia sdn. bhd.,,,automotive,1 - 10,"pasir gudang, johor, malaysia",malaysia,linkedin.com/company/calsonic-kansei-malaysia-sdn-bhd-,1,7
melandas manufacturing sdn bhd,,,warehousing,1 - 10,"pasir gudang, johor, malaysia",malaysia,linkedin.com/company/melandas-manufacturing-sdn-bhd,1,1
ctapps msc sdn bhd,ctapps.com,,information technology and services,1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/ctappsmalaysia,1,2
the retreat clinic,theretreat.com.my,2013.0,medical practice,1 - 10,"shah alam, selangor, malaysia",malaysia,linkedin.com/company/retreat-clinic,1,2
dover paints manufacturing,doverpaints.com,2009.0,oil & energy,1 - 10,"shah alam, selangor, malaysia",malaysia,linkedin.com/company/dover-paints-manufacturing,1,1
sterling ascent sdn bhd,sterlingascent.com,2001.0,business supplies and equipment,1 - 10,"kepala batas, pulau pinang, malaysia",malaysia,linkedin.com/company/sterling-ascent-sdn-bhd,1,1
yyc advisors,,1974.0,accounting,1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/yyc-advisors,1,3
travilion sdn bhd,trv.com.my,,construction,1 - 10,"kuching, sarawak, malaysia",malaysia,linkedin.com/company/travilion-sdn-bhd,1,1
bayu success training,bayu.my,2009.0,professional training & coaching,1 - 10,"kota kinabalu, sabah, malaysia",malaysia,linkedin.com/company/bayu-success-trainings-&-events,1,1
teras tekad sdn bhd,,,information technology and services,1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/teras-tekad-sdn-bhd,1,1
safelink sdn bhd,safelink.com.my,1984.0,oil & energy,1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/safelink-sdn-bhd,1,4
yapidmas plantation sdn. bhd.,,,real estate,1 - 10,"sandakan, sabah, malaysia",malaysia,linkedin.com/company/yapidmas-plantation-sdn-bhd-,1,1
datawa.re,datawa.re,2015.0,computer software,1 - 10,"petaling jaya, selangor, malaysia",malaysia,linkedin.com/company/datawa-re,1,1
metropolitan corridor sdn bhd,metropolitancorridor.com,2014.0,education management,1 - 10,"subang jaya, selangor, malaysia",malaysia,linkedin.com/company/metropolitancorridor,1,2
resource entity sdn bhd,,,biotechnology,1 - 10,"subang jaya, selangor, malaysia",malaysia,linkedin.com/company/resource-entity-sdn-bhd,1,1
universal pave,universalpave.com,2012.0,civil engineering,1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/universal-pave,1,1
tedxucsiuniversity,,2017.0,events services,1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/tedxucsiuniversity,1,1
leslie yap & co.,lyco.com.my,1985.0,accounting,1 - 10,"petaling jaya, selangor, malaysia",malaysia,linkedin.com/company/leslie-yap-&-co.,1,5
isaac founder (digital marketing),isaacfounder.com,,marketing and advertising,1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/isaac-founder,1,1
peter gan & associates (pg&a),brandpga.com,2008.0,marketing and advertising,1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/peter-gan-&-associates-pg&a-,1,1
talentcreed,,2017.0,human resources,1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/talentcreed,1,1
"kulim hi-tech park, malaysia",khtp.com.my,1996.0,real estate,1 - 10,"kulim, kedah, malaysia",malaysia,linkedin.com/company/kulim-hi-tech-park,1,3
ezipod sdn bhd,ezipod.my,2017.0,consumer services,1 - 10,"petaling jaya, selangor, malaysia",malaysia,linkedin.com/company/ezipod-sdn-bhd,1,1
clark hatch international sdn. bhd.,clarkhatchinternational.com,,"health, wellness and fitness",1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/clark-hatch-international-sdn-bhd-,1,9
itimes media group,itimes.my,2014.0,newspapers,1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/itimes-media-group,1,1
m&o marketing sdn bhd,modesign.xyz,2010.0,design,1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/m&o-marketing-sdn-bhd,1,2
malaysian global business council,mgbc.com,2003.0,international trade and development,1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/malaysian-global-business-council,1,2
nottingham buddhist society,,2009.0,non-profit organization management,1 - 10,"semenyih, selangor, malaysia",malaysia,linkedin.com/company/nottingham-buddhist-society,1,1
tc electrical enterprise,,,oil & energy,1 - 10,"masai, johor, malaysia",malaysia,linkedin.com/company/tc-electrical-enterprise,1,1
seri mechan travel sdn bhd,,,transportation/trucking/railroad,1 - 10,"kuala lumpur, kuala lumpur, malaysia",malaysia,linkedin.com/company/seri-mechan-travel-sdn-bhd,1,2
the malaysian entrepreneurs festival - tmef,tmef.com.my,2012.0,education management,1 - 10,"cheras, selangor, malaysia",malaysia,linkedin.com/company/the-malaysian-entrepreneurs-festival---tmef,1,1
